323, 67.838975, 58.579778
324, 67.701606, 58.485002
325, 67.565112, 58.390628
326, 67.429487, 58.296653
327, 67.294725, 58.203075
328, 67.160821, 58.109891
329, 67.027756, 58.017093
330, 66.895523, 57.924678
331, 66.764116, 57.832646
332, 66.633526, 57.740992
333, 66.503746, 57.649714
334, 66.374769, 57.558817
335, 66.246589, 57.468291
336, 66.119201, 57.378140
337, 65.992599, 57.288363
338, 65.866777, 57.198955
339, 65.741729, 57.109916
340, 65.617452, 57.021245
341, 65.493944, 56.932951
342, 65.371202, 56.845032
343, 65.249224, 56.757497
344, 65.128006, 56.670346
345, 65.007546, 56.583578
346, 64.887840, 56.497193
347, 64.768884, 56.411196
348, 64.650672, 56.325572
349, 64.533196, 56.240318
350, 64.416450, 56.155430
351, 64.300431, 56.070903
352, 64.185138, 55.986738
353, 64.070563, 55.902931
354, 63.956700, 55.819475
355, 63.843541, 55.736366
356, 63.731074, 55.653593
357, 63.619290, 55.571155
358, 63.508183, 55.489049
359, 63.397763, 55.407286
360, 63.288023, 55.325872
361, 63.178957, 55.244800
362, 63.070556, 55.164069
363, 62.962812, 55.083681
364, 62.855719, 55.003631
365, 62.749271, 54.923916
366, 62.643449, 54.844531
367, 62.538256, 54.765476
368, 62.433689, 54.686747
369, 62.329751, 54.608350
370, 62.226449, 54.530285
371, 62.123780, 54.452554
372, 62.021744, 54.375161
373, 61.920339, 54.298111
374, 61.819572, 54.221400
375, 61.719446, 54.145028
376, 61.619969, 54.069010
377, 61.521134, 53.993342
378, 61.422935, 53.918024
379, 61.325361, 53.843051
380, 61.228400, 53.768418
381, 61.132045, 53.694117
382, 61.036314, 53.620163
383, 60.941203, 53.546549
384, 60.846707, 53.473268
385, 60.752809, 53.400313
386, 60.659507, 53.327677
387, 60.566799, 53.255357
388, 60.474683, 53.183352
389, 60.383158, 53.111659
390, 60.292224, 53.040284
391, 60.201892, 52.969230
392, 60.112163, 52.898496
393, 60.023037, 52.828088
394, 59.934516, 52.758007
395, 59.846597, 52.688257
396, 59.759291, 52.618842
397, 59.672584, 52.549760
398, 59.586475, 52.481015
399, 59.500961, 52.412608
400, 59.416040, 52.344535
401, 59.331711, 52.276795
402, 59.247971, 52.209385
403, 59.164819, 52.142305
404, 59.082252, 52.075553
405, 59.000268, 52.009126
406, 58.918865, 51.943023
407, 58.838039, 51.877240
408, 58.757785, 51.811774
409, 58.678105, 51.746623
410, 58.598993, 51.681787
411, 58.520444, 51.617260
412, 58.442454, 51.553039
413, 58.365017, 51.489120
414, 58.288122, 51.425496
415, 58.211764, 51.362163
416, 58.135950, 51.299130
417, 58.060675, 51.236395
418, 57.985936, 51.173954
419, 57.911731, 51.111804
420, 57.838057, 51.049941
421, 57.764909, 50.988364
422, 57.692283, 50.927072
423, 57.620174, 50.866063
424, 57.548578, 50.805329
425, 57.477490, 50.744867
426, 57.406907, 50.684675
427, 57.336827, 50.624752
428, 57.267247, 50.565099
429, 57.198171, 50.505716
430, 57.129591, 50.446600
431, 57.061511, 50.387751
432, 56.993935, 50.329171
433, 56.926867, 50.270857
434, 56.860310, 50.212810
435, 56.794266, 50.155027
436, 56.728733, 50.097505
437, 56.663704, 50.040237
438, 56.599172, 49.983217
439, 56.535127, 49.926439
440, 56.471557, 49.869894
441, 56.408448, 49.813580
442, 56.345787, 49.757488
443, 56.283560, 49.701612
444, 56.221756, 49.645944
445, 56.160361, 49.590476
446, 56.099364, 49.535204
447, 56.038758, 49.480121
448, 55.978549, 49.425233
449, 55.918734, 49.370543
450, 55.859310, 49.316049
451, 55.800266, 49.261743
452, 55.741605, 49.207627
453, 55.683328, 49.153703
454, 55.625436, 49.099976
455, 55.567928, 49.046449
456, 55.510803, 48.993123
457, 55.454060, 48.939998
458, 55.397695, 48.887076
459, 55.341708, 48.834356
460, 55.286092, 48.781837
461, 55.230847, 48.729519
462, 55.175968, 48.677400
463, 55.121455, 48.625480
464, 55.067306, 48.573762
465, 55.013519, 48.522246
466, 54.960092, 48.470933
467, 54.907025, 48.419823
468, 54.854315, 48.368915
469, 54.801963, 48.318208
470, 54.749966, 48.267702
471, 54.698323, 48.217396
472, 54.647033, 48.167290
473, 54.596093, 48.117379
474, 54.545505, 48.067662
475, 54.495266, 48.018136
476, 54.445375, 47.968800
477, 54.395840, 47.919664
478, 54.346660, 47.870725
479, 54.297831, 47.821978
480, 54.249350, 47.773420
481, 54.201221, 47.725056
482, 54.153451, 47.676889
483, 54.106042, 47.628922
484, 54.058999, 47.581157
485, 54.012322, 47.533600
486, 53.966014, 47.486254
487, 53.920075, 47.439120
488, 53.874503, 47.392198
489, 53.829298, 47.345489
490, 53.784457, 47.298991
491, 53.739969, 47.252699
492, 53.695832, 47.206612
493, 53.652042, 47.160727
494, 53.608597, 47.115043
495, 53.565493, 47.069555
496, 53.522727, 47.024262
497, 53.480295, 46.979163
498, 53.438199, 46.934263
499, 53.396435, 46.889561
500, 53.355000, 46.845054
501, 53.313891, 46.800748
502, 53.273104, 46.756636
503, 53.232636, 46.712718
504, 53.192490, 46.668994
505, 53.152664, 46.625462
506, 53.113162, 46.582126
507, 53.073988, 46.538991
